ano,mes,data,regiao,uf,cidade,turistas,turistas_estrangeiros,ocupacao_hoteleira,gasto_medio,faturamento_turismo,eventos_realizados,temperatura_media,nivel_temporada
2023,1,2023-01-01,Norte,AM,Manaus,121107,8291,81.77,457.39,6682192.51,6,33.5,Baixa
2023,1,2023-01-01,Norte,PA,Belém,495398,29711,33.33,757.91,55767401.92,6,27.2,Alta
2023,1,2023-01-01,Norte,PA,Santarém,65427,17934,37.07,217.43,132983159.62,10,24.0,Média
2023,1,2023-01-01,Norte,RO,Porto Velho,75130,29116,29.09,454.44,104589184.01,10,26.6,Baixa
2023,1,2023-01-01,Norte,TO,Palmas,420611,35531,93.12,1131.73,62753155.05,10,21.6,Baixa
2023,1,2023-01-01,Nordeste,BA,Salvador,452333,65236,87.03,535.99,97173795.9,10,20.8,Baixa
2023,1,2023-01-01,Nordeste,BA,Feira de Santana,265302,19163,76.82,531.49,150244231.49,8,21.0,Alta
2023,1,2023-01-01,Nordeste,PE,Recife,91650,54079,45.33,1184.25,123899276.95,9,21.6,Média
2023,1,2023-01-01,Nordeste,PE,Jaboatão dos Guararapes,399187,32897,40.73,677.95,70556816.55,7,21.1,Média
2023,1,2023-01-01,Nordeste,CE,Fortaleza,144272,79735,72.43,211.27,136381514.39,12,29.3,Alta
2023,1,2023-01-01,Nordeste,CE,Juazeiro do Norte,427644,40108,53.54,929.56,23858474.54,7,23.5,Alta
2023,1,2023-01-01,Nordeste,MA,São Luís,404644,13181,91.32,313.92,69227410.22,10,27.8,Média
2023,1,2023-01-01,Nordeste,PB,João Pessoa,332694,60649,59.75,664.18,153974315.96,12,33.5,Baixa
2023,1,2023-01-01,Centro-Oeste,DF,Brasília,312554,4315,46.99,464.53,132083189.37,12,17.0,Baixa
2023,1,2023-01-01,Centro-Oeste,GO,Goiânia,445981,32444,59.01,325.51,60727794.49,7,24.7,Média
2023,1,2023-01-01,Centro-Oeste,GO,Aparecida de Goiânia,481423,62931,79.32,569.63,138874000.5,4,28.5,Média
2023,1,2023-01-01,Centro-Oeste,MT,Cuiabá,140608,15289,80.45,590.49,34577120.3,11,25.0,Alta
2023,1,2023-01-01,Centro-Oeste,MS,Campo Grande,83040,16232,81.9,1126.06,168944127.15,7,29.6,Média
2023,1,2023-01-01,Sudeste,SP,São Paulo,189699,42081,58.72,844.27,68109197.62,8,24.0,Média
2023,1,2023-01-01,Sudeste,SP,Campinas,150911,70871,34.12,953.05,17055226.62,14,19.0,Alta
2023,1,2023-01-01,Sudeste,SP,Ribeirão Preto,284777,76866,30.66,788.65,51484287.11,6,26.2,Média
2023,1,2023-01-01,Sudeste,RJ,Rio de Janeiro,465472,70508,29.01,891.85,104729915.46,12,31.8,Média
2023,1,2023-01-01,Sudeste,RJ,Niterói,94057,22107,70.09,416.69,44304576.31,13,26.1,Baixa
2023,1,2023-01-01,Sudeste,RJ,Nova Iguaçu,76049,65858,60.29,558.13,179500427.88,13,21.2,Alta
2023,1,2023-01-01,Sudeste,RJ,Petrópolis,108476,40257,89.52,831.07,115617219.69,15,29.4,Alta
2023,1,2023-01-01,Sudeste,MG,Belo Horizonte,284047,49317,70.28,430.15,60046439.87,5,24.9,Alta
2023,1,2023-01-01,Sudeste,MG,Uberlândia,290227,36551,67.39,1187.43,17366360.8,13,29.1,Média
2023,1,2023-01-01,Sudeste,MG,Juiz de Fora,65294,73750,33.62,631.14,14728950.18,13,26.2,Alta
2023,1,2023-01-01,Sudeste,ES,Vitória,346411,25508,26.86,1006.91,61415278.64,13,23.8,Alta
2023,1,2023-01-01,Sudeste,ES,Vila Velha,485758,28635,79.76,1166.71,6265256.72,10,26.1,Média
2023,1,2023-01-01,Sudeste,ES,Serra,215536,73617,88.81,181.62,104190345.53,11,24.4,Média
2023,1,2023-01-01,Sul,PR,Curitiba,356411,79553,70.35,866.12,18326992.39,9,26.8,Alta
2023,1,2023-01-01,Sul,PR,Londrina,106010,61271,71.17,1135.45,84867718.82,8,16.4,Baixa
2023,1,2023-01-01,Sul,SC,Florianópolis,205031,63045,48.67,592.16,115457950.12,8,27.0,Alta
2023,1,2023-01-01,Sul,SC,Joinville,162252,45991,28.41,275.1,107548139.49,10,27.0,Alta
2023,1,2023-01-01,Sul,RS,Porto Alegre,334488,34345,84.51,927.29,109952343.17,8,27.3,Média
2023,1,2023-01-01,Sul,RS,Caxias do Sul,348817,38829,87.4,660.56,30997591.55,6,24.2,Baixa
2023,2,2023-02-01,Norte,AM,Manaus,55589,15525,54.94,486.97,49590370.93,9,25.7,Baixa
2023,2,2023-02-01,Norte,PA,Belém,91902,11406,93.92,629.0,74327176.61,10,22.7,Alta
2023,2,2023-02-01,Norte,PA,Santarém,434218,9919,26.8,1158.8,6411246.89,5,32.1,Alta
2023,2,2023-02-01,Norte,RO,Porto Velho,290746,33223,57.34,711.81,57494169.91,8,25.1,Média
2023,2,2023-02-01,Norte,TO,Palmas,495569,77040,73.02,1121.85,60480201.18,10,20.0,Alta
2023,2,2023-02-01,Nordeste,BA,Salvador,310946,78958,35.98,574.56,6389126.52,10,19.7,Média
2023,2,2023-02-01,Nordeste,BA,Feira de Santana,430484,2437,65.0,752.09,110091937.82,12,20.3,Baixa
2023,2,2023-02-01,Nordeste,PE,Recife,444776,22815,47.22,770.71,78748331.11,10,28.3,Média
2023,2,2023-02-01,Nordeste,PE,Jaboatão dos Guararapes,322231,19505,47.46,472.91,36072796.48,8,27.2,Alta
2023,2,2023-02-01,Nordeste,CE,Fortaleza,327788,41476,74.37,1077.72,147483189.61,9,23.3,Alta
2023,2,2023-02-01,Nordeste,CE,Juazeiro do Norte,277641,18359,40.69,824.47,120766421.12,10,26.6,Alta
2023,2,2023-02-01,Nordeste,MA,São Luís,188904,5421,44.44,908.41,156366175.21,11,27.4,Baixa
2023,2,2023-02-01,Nordeste,PB,João Pessoa,53589,32831,90.62,891.29,75869418.12,7,25.4,Alta
2023,2,2023-02-01,Centro-Oeste,DF,Brasília,115706,36879,65.49,1196.11,145380178.58,6,20.6,Média
2023,2,2023-02-01,Centro-Oeste,GO,Goiânia,134672,74474,48.61,433.35,156789808.33,12,24.1,Alta
2023,2,2023-02-01,Centro-Oeste,GO,Aparecida de Goiânia,223482,76050,39.23,943.26,37960100.79,6,26.5,Alta
2023,2,2023-02-01,Centro-Oeste,MT,Cuiabá,418268,62005,27.88,920.37,30753579.01,10,26.2,Média
2023,2,2023-02-01,Centro-Oeste,MS,Campo Grande,93166,16955,66.69,640.14,42503169.86,10,29.4,Média
2023,2,2023-02-01,Sudeste,SP,São Paulo,401071,14022,91.68,874.56,46808323.07,5,18.9,Alta
2023,2,2023-02-01,Sudeste,SP,Campinas,178698,74870,87.45,791.94,81994246.59,15,22.9,Baixa
2023,2,2023-02-01,Sudeste,SP,Ribeirão Preto,49047,8666,43.33,335.62,31106660.82,4,28.3,Baixa
2023,2,2023-02-01,Sudeste,RJ,Rio de Janeiro,66233,42070,35.61,433.23,47568306.16,18,22.2,Baixa
2023,2,2023-02-01,Sudeste,RJ,Niterói,459710,8962,50.7,255.05,24858484.27,14,24.0,Média
2023,2,2023-02-01,Sudeste,RJ,Nova Iguaçu,41043,52674,60.86,974.2,105950780.5,12,23.8,Média
2023,2,2023-02-01,Sudeste,RJ,Petrópolis,121776,28841,57.28,1119.43,194261304.55,15,24.1,Média
2023,2,2023-02-01,Sudeste,MG,Belo Horizonte,354421,22860,60.43,1124.19,122451630.42,8,21.3,Baixa
2023,2,2023-02-01,Sudeste,MG,Uberlândia,61702,26525,79.02,984.52,11127761.17,11,26.4,Média
2023,2,2023-02-01,Sudeste,MG,Juiz de Fora,306222,23675,70.04,653.81,54617174.6,12,24.1,Alta
2023,2,2023-02-01,Sudeste,ES,Vitória,429491,37190,67.56,196.09,176543602.01,15,22.6,Baixa
2023,2,2023-02-01,Sudeste,ES,Vila Velha,12706,66493,74.26,192.89,93153824.4,14,19.0,Alta
2023,2,2023-02-01,Sudeste,ES,Serra,383111,44417,53.79,1057.83,121793776.8,14,22.0,Baixa
2023,2,2023-02-01,Sul,PR,Curitiba,99613,77122,83.03,539.0,173279997.77,11,23.2,Baixa
2023,2,2023-02-01,Sul,PR,Londrina,176193,43497,49.06,682.06,82888255.92,4,27.3,Média
2023,2,2023-02-01,Sul,SC,Florianópolis,42921,7869,48.7,470.38,29850257.34,9,18.0,Alta
2023,2,2023-02-01,Sul,SC,Joinville,29536,75307,32.92,682.74,133078263.35,12,24.6,Baixa
2023,2,2023-02-01,Sul,RS,Porto Alegre,300262,41620,34.81,151.99,100994682.1,5,24.6,Baixa
2023,2,2023-02-01,Sul,RS,Caxias do Sul,310964,1202,32.69,267.8,156643581.75,10,20.0,Alta
2023,3,2023-03-01,Norte,AM,Manaus,451170,69787,30.3,820.23,46704335.1,12,24.4,Média
2023,3,2023-03-01,Norte,PA,Belém,457167,21542,43.06,959.14,16328104.04,8,22.3,Baixa
2023,3,2023-03-01,Norte,PA,Santarém,429272,25102,25.69,832.33,196228132.13,7,26.6,Alta
2023,3,2023-03-01,Norte,RO,Porto Velho,450251,78153,57.3,197.22,42472262.51,10,34.3,Média
2023,3,2023-03-01,Norte,TO,Palmas,354336,14074,31.51,1158.53,199593677.37,11,23.8,Média
2023,3,2023-03-01,Nordeste,BA,Salvador,194897,69994,28.42,1068.02,130584950.58,6,23.7,Média
2023,3,2023-03-01,Nordeste,BA,Feira de Santana,187151,15944,79.73,981.27,136840344.22,10,24.8,Média
2023,3,2023-03-01,Nordeste,PE,Recife,351537,1579,74.52,421.72,70701507.52,8,36.4,Média
2023,3,2023-03-01,Nordeste,PE,Jaboatão dos Guararapes,35380,17321,43.65,610.66,199746954.26,10,33.3,Média
2023,3,2023-03-01,Nordeste,CE,Fortaleza,426931,23398,68.17,930.73,58881165.22,8,25.8,Baixa
2023,3,2023-03-01,Nordeste,CE,Juazeiro do Norte,307229,79520,40.19,833.2,198465704.87,9,20.8,Média
2023,3,2023-03-01,Nordeste,MA,São Luís,278896,15171,43.31,832.15,88227125.42,14,27.0,Baixa
2023,3,2023-03-01,Nordeste,PB,João Pessoa,194446,64582,46.18,956.19,59714188.93,7,27.0,Alta
2023,3,2023-03-01,Centro-Oeste,DF,Brasília,17532,23885,65.19,449.11,57422752.37,4,26.0,Média
2023,3,2023-03-01,Centro-Oeste,GO,Goiânia,126306,65252,42.59,991.02,25588398.2,6,22.3,Alta
2023,3,2023-03-01,Centro-Oeste,GO,Aparecida de Goiânia,184389,66261,58.85,226.84,165139951.36,12,29.5,Média
2023,3,2023-03-01,Centro-Oeste,MT,Cuiabá,148195,54245,72.19,1058.68,133726113.21,4,29.8,Média
2023,3,2023-03-01,Centro-Oeste,MS,Campo Grande,87794,4206,81.72,1009.76,178869567.74,11,26.6,Média
2023,3,2023-03-01,Sudeste,SP,São Paulo,183015,1022,33.59,1105.13,190613674.68,8,28.4,Média
2023,3,2023-03-01,Sudeste,SP,Campinas,103237,52525,35.5,170.76,10492057.15,4,19.0,Baixa
2023,3,2023-03-01,Sudeste,SP,Ribeirão Preto,402709,52350,56.93,578.86,154662539.08,7,18.3,Média
2023,3,2023-03-01,Sudeste,RJ,Rio de Janeiro,390889,66792,26.74,216.65,61116871.14,13,26.7,Alta
2023,3,2023-03-01,Sudeste,RJ,Niterói,219459,76707,74.37,513.08,77584640.29,10,32.3,Média
2023,3,2023-03-01,Sudeste,RJ,Nova Iguaçu,264183,30772,36.12,701.83,134196088.12,10,24.6,Média
2023,3,2023-03-01,Sudeste,RJ,Petrópolis,10961,57009,45.57,578.41,165216603.44,15,19.4,Alta
2023,3,2023-03-01,Sudeste,MG,Belo Horizonte,438202,26581,32.59,1025.79,135141436.39,10,24.2,Alta
2023,3,2023-03-01,Sudeste,MG,Uberlândia,131498,72676,44.89,1008.48,176882481.29,12,18.7,Baixa
2023,3,2023-03-01,Sudeste,MG,Juiz de Fora,189221,62459,81.7,909.86,7291124.45,12,25.6,Média
2023,3,2023-03-01,Sudeste,ES,Vitória,166770,67586,26.84,705.0,5359605.82,9,21.7,Alta
2023,3,2023-03-01,Sudeste,ES,Vila Velha,334357,50681,41.86,702.85,78066803.79,9,24.1,Alta
2023,3,2023-03-01,Sudeste,ES,Serra,219143,3700,31.74,923.32,116915541.11,7,26.4,Baixa
2023,3,2023-03-01,Sul,PR,Curitiba,335232,40435,28.69,746.31,144646075.73,8,24.9,Alta
2023,3,2023-03-01,Sul,PR,Londrina,336662,71557,84.41,902.03,112031863.82,8,30.7,Média
2023,3,2023-03-01,Sul,SC,Florianópolis,271303,38105,84.4,920.47,181179717.15,13,27.2,Baixa
2023,3,2023-03-01,Sul,SC,Joinville,205830,47287,87.9,1015.19,128338455.12,10,26.5,Alta
2023,3,2023-03-01,Sul,RS,Porto Alegre,488704,67145,38.43,1044.87,12309798.86,10,28.7,Alta
2023,3,2023-03-01,Sul,RS,Caxias do Sul,497676,38265,64.31,830.81,47415519.44,13,27.2,Média
2023,4,2023-04-01,Norte,AM,Manaus,115624,11800,87.7,969.53,193097002.4,14,18.6,Baixa
2023,4,2023-04-01,Norte,PA,Belém,458902,74272,67.06,788.34,47385107.05,10,28.7,Baixa
2023,4,2023-04-01,Norte,PA,Santarém,30528,40470,37.37,1007.57,188791734.26,17,16.0,Alta
2023,4,2023-04-01,Norte,RO,Porto Velho,357521,77127,54.6,743.75,68226690.16,8,25.0,Média
2023,4,2023-04-01,Norte,TO,Palmas,284579,58899,39.12,1154.35,27356970.51,11,29.0,Baixa
2023,4,2023-04-01,Nordeste,BA,Salvador,439329,12361,53.59,237.63,60195622.25,10,26.4,Baixa
2023,4,2023-04-01,Nordeste,BA,Feira de Santana,436021,13886,64.84,443.08,33119254.05,10,31.3,Alta
2023,4,2023-04-01,Nordeste,PE,Recife,57058,62644,62.84,228.44,108299602.22,13,26.9,Alta
2023,4,2023-04-01,Nordeste,PE,Jaboatão dos Guararapes,141769,62737,54.95,1039.09,180268493.16,12,25.4,Baixa
2023,4,2023-04-01,Nordeste,CE,Fortaleza,336542,39575,42.13,217.34,78275868.87,9,24.3,Baixa
2023,4,2023-04-01,Nordeste,CE,Juazeiro do Norte,72989,29807,29.2,364.97,142902116.03,11,25.2,Alta
2023,4,2023-04-01,Nordeste,MA,São Luís,81294,39078,56.49,1065.0,172204834.05,10,23.7,Média
2023,4,2023-04-01,Nordeste,PB,João Pessoa,417053,15681,67.19,1005.56,53275050.0,8,26.9,Média
2023,4,2023-04-01,Centro-Oeste,DF,Brasília,327146,71026,93.1,550.96,185482326.5,20,26.4,Média
2023,4,2023-04-01,Centro-Oeste,GO,Goiânia,187053,73807,81.02,986.87,156865898.64,5,21.7,Baixa
2023,4,2023-04-01,Centro-Oeste,GO,Aparecida de Goiânia,99587,38434,42.5,186.55,157915643.28,10,21.2,Média
2023,4,2023-04-01,Centro-Oeste,MT,Cuiabá,119684,38517,39.52,1000.2,12745999.04,12,18.2,Baixa
2023,4,2023-04-01,Centro-Oeste,MS,Campo Grande,466781,49035,26.74,723.83,75286227.62,8,24.8,Média
2023,4,2023-04-01,Sudeste,SP,São Paulo,307074,45569,89.24,363.64,99805676.83,9,23.3,Média
2023,4,2023-04-01,Sudeste,SP,Campinas,326669,11747,25.43,197.41,110034231.11,8,19.7,Baixa
2023,4,2023-04-01,Sudeste,SP,Ribeirão Preto,48514,35984,36.44,226.32,133325388.14,8,19.4,Média
2023,4,2023-04-01,Sudeste,RJ,Rio de Janeiro,250395,2344,31.43,697.28,163667800.99,11,21.8,Média
2023,4,2023-04-01,Sudeste,RJ,Niterói,149287,16326,51.44,386.06,67949960.01,7,25.9,Baixa
2023,4,2023-04-01,Sudeste,RJ,Nova Iguaçu,244380,8005,60.47,1111.22,146993001.26,11,21.0,Alta
2023,4,2023-04-01,Sudeste,RJ,Petrópolis,245451,10323,76.51,930.82,67291355.25,18,29.5,Média
2023,4,2023-04-01,Sudeste,MG,Belo Horizonte,83809,37892,59.59,1174.45,96269395.16,15,20.1,Alta
2023,4,2023-04-01,Sudeste,MG,Uberlândia,26873,70475,45.12,1120.93,19507404.57,7,18.2,Baixa
2023,4,2023-04-01,Sudeste,MG,Juiz de Fora,455978,47839,25.93,814.68,101052477.96,15,25.5,Alta
2023,4,2023-04-01,Sudeste,ES,Vitória,467785,14826,86.6,1189.18,145722930.51,12,21.6,Alta
2023,4,2023-04-01,Sudeste,ES,Vila Velha,230375,55413,73.22,953.51,57039455.33,9,25.7,Média
2023,4,2023-04-01,Sudeste,ES,Serra,249983,71520,59.91,398.87,72320852.75,8,27.5,Alta
2023,4,2023-04-01,Sul,PR,Curitiba,328252,75811,79.19,163.23,21169483.3,5,22.5,Média
2023,4,2023-04-01,Sul,PR,Londrina,125969,65923,42.8,1175.31,91414353.63,10,22.9,Baixa
2023,4,2023-04-01,Sul,SC,Florianópolis,334016,72359,27.11,762.65,38156465.91,5,21.7,Alta
2023,4,2023-04-01,Sul,SC,Joinville,70382,39464,90.75,916.89,124217712.67,11,30.2,Alta
2023,4,2023-04-01,Sul,RS,Porto Alegre,64257,15511,78.25,434.87,15661948.29,9,21.2,Média
2023,4,2023-04-01,Sul,RS,Caxias do Sul,348889,76550,70.46,969.71,123989213.45,14,21.2,Média
2023,5,2023-05-01,Norte,AM,Manaus,402652,60217,63.86,594.51,42061554.99,11,27.8,Baixa
2023,5,2023-05-01,Norte,PA,Belém,366426,57808,82.52,1025.64,157134443.75,12,26.1,Alta
2023,5,2023-05-01,Norte,PA,Santarém,401611,61569,59.14,188.01,17583749.09,10,23.5,Baixa
2023,5,2023-05-01,Norte,RO,Porto Velho,305877,70123,51.51,294.69,116551963.65,13,21.2,Alta
2023,5,2023-05-01,Norte,TO,Palmas,160081,26949,92.97,982.72,131279182.66,5,23.7,Média
2023,5,2023-05-01,Nordeste,BA,Salvador,104195,76786,53.44,1186.93,148234458.47,6,26.3,Média
2023,5,2023-05-01,Nordeste,BA,Feira de Santana,393649,43693,82.48,1114.3,12045177.35,9,24.4,Baixa
2023,5,2023-05-01,Nordeste,PE,Recife,378020,79091,63.08,551.39,83650400.38,8,24.1,Alta
2023,5,2023-05-01,Nordeste,PE,Jaboatão dos Guararapes,144100,41944,76.31,269.18,125197721.11,12,20.6,Média
2023,5,2023-05-01,Nordeste,CE,Fortaleza,451167,8985,31.97,968.67,163260096.76,12,28.4,Alta
2023,5,2023-05-01,Nordeste,CE,Juazeiro do Norte,182541,35734,80.64,217.46,7492886.74,13,25.6,Baixa
2023,5,2023-05-01,Nordeste,MA,São Luís,260278,5654,47.24,665.49,174204116.31,15,26.8,Alta
2023,5,2023-05-01,Nordeste,PB,João Pessoa,142030,16661,93.36,235.59,176068510.45,8,22.9,Alta
2023,5,2023-05-01,Centro-Oeste,DF,Brasília,481091,60413,36.76,870.13,123936802.49,10,23.8,Alta
2023,5,2023-05-01,Centro-Oeste,GO,Goiânia,84761,26762,74.64,261.33,78387878.03,6,27.1,Baixa
2023,5,2023-05-01,Centro-Oeste,GO,Aparecida de Goiânia,462974,78230,43.79,785.04,79820437.39,9,25.1,Média
2023,5,2023-05-01,Centro-Oeste,MT,Cuiabá,242347,75842,33.01,449.18,170482742.44,17,24.6,Baixa
2023,5,2023-05-01,Centro-Oeste,MS,Campo Grande,98349,31679,62.22,773.63,88871511.46,6,30.6,Média
2023,5,2023-05-01,Sudeste,SP,São Paulo,188721,30560,63.42,1074.35,31286908.45,11,30.1,Alta
2023,5,2023-05-01,Sudeste,SP,Campinas,272599,22239,92.48,213.28,146541573.82,9,26.9,Alta
2023,5,2023-05-01,Sudeste,SP,Ribeirão Preto,431913,20676,86.08,404.83,54662578.83,13,25.0,Média
2023,5,2023-05-01,Sudeste,RJ,Rio de Janeiro,447369,33971,33.96,768.81,122633507.8,5,22.2,Média
2023,5,2023-05-01,Sudeste,RJ,Niterói,272296,18476,28.06,782.76,112334980.25,11,24.1,Alta
2023,5,2023-05-01,Sudeste,RJ,Nova Iguaçu,448981,68464,48.08,162.54,21507247.26,12,23.0,Baixa
2023,5,2023-05-01,Sudeste,RJ,Petrópolis,254263,44300,94.72,165.38,137724257.77,10,25.9,Média
2023,5,2023-05-01,Sudeste,MG,Belo Horizonte,387158,72855,90.97,371.67,40605904.25,8,31.6,Baixa
2023,5,2023-05-01,Sudeste,MG,Uberlândia,412474,12852,88.36,309.53,90904026.32,4,25.6,Alta
2023,5,2023-05-01,Sudeste,MG,Juiz de Fora,398605,68311,63.14,533.1,95743186.53,11,29.6,Baixa
2023,5,2023-05-01,Sudeste,ES,Vitória,407738,29486,26.45,784.57,19203250.35,12,24.0,Média
2023,5,2023-05-01,Sudeste,ES,Vila Velha,164095,13698,79.95,1032.07,198304505.01,8,33.2,Baixa
2023,5,2023-05-01,Sudeste,ES,Serra,416497,52246,41.87,219.32,35256055.32,8,22.8,Média
2023,5,2023-05-01,Sul,PR,Curitiba,248907,6323,46.41,610.26,58190747.61,9,27.2,Média
2023,5,2023-05-01,Sul,PR,Londrina,100392,39047,38.97,334.89,140300840.13,10,29.3,Média
2023,5,2023-05-01,Sul,SC,Florianópolis,247816,72060,51.98,642.85,101029951.11,10,33.0,Baixa
2023,5,2023-05-01,Sul,SC,Joinville,465557,41125,79.99,554.01,35939715.28,11,30.0,Média
2023,5,2023-05-01,Sul,RS,Porto Alegre,23588,27340,36.46,901.78,171881439.43,9,23.2,Baixa
2023,5,2023-05-01,Sul,RS,Caxias do Sul,220455,54047,57.47,953.31,191224010.79,11,23.6,Média
2023,6,2023-06-01,Norte,AM,Manaus,276749,29992,35.45,490.9,90208054.51,12,23.0,Média
2023,6,2023-06-01,Norte,PA,Belém,45081,16913,69.2,451.96,102315038.75,6,24.0,Média
2023,6,2023-06-01,Norte,PA,Santarém,495919,1028,70.98,862.95,91297645.68,10,22.6,Baixa
2023,6,2023-06-01,Norte,RO,Porto Velho,355029,30701,33.31,806.09,31237566.4,6,25.1,Média
2023,6,2023-06-01,Norte,TO,Palmas,86436,63996,34.24,563.05,33418554.55,10,23.2,Média
2023,6,2023-06-01,Nordeste,BA,Salvador,112537,4641,86.69,1033.97,113594193.23,8,23.9,Média
2023,6,2023-06-01,Nordeste,BA,Feira de Santana,14826,21432,57.86,347.7,152354624.71,14,21.8,Baixa
2023,6,2023-06-01,Nordeste,PE,Recife,152960,32269,78.28,656.55,122621499.19,12,24.9,Média
2023,6,2023-06-01,Nordeste,PE,Jaboatão dos Guararapes,249008,53825,80.78,799.19,4545803.41,12,20.5,Média
2023,6,2023-06-01,Nordeste,CE,Fortaleza,351042,69925,46.88,760.27,147174578.68,7,32.7,Baixa
2023,6,2023-06-01,Nordeste,CE,Juazeiro do Norte,458420,74485,54.74,590.03,151705192.79,4,28.2,Média
2023,6,2023-06-01,Nordeste,MA,São Luís,274786,3468,45.61,424.82,112600073.37,11,23.7,Alta
2023,6,2023-06-01,Nordeste,PB,João Pessoa,396477,62961,86.47,812.51,89645570.18,14,17.6,Média
2023,6,2023-06-01,Centro-Oeste,DF,Brasília,193488,10316,85.95,1008.68,53130223.46,11,22.9,Alta
2023,6,2023-06-01,Centro-Oeste,GO,Goiânia,141880,2155,80.07,806.29,167736571.39,12,23.9,Alta
2023,6,2023-06-01,Centro-Oeste,GO,Aparecida de Goiânia,416618,17877,76.0,847.05,31200689.27,8,28.3,Alta
2023,6,2023-06-01,Centro-Oeste,MT,Cuiabá,304471,58715,67.24,288.17,133733265.53,9,27.5,Baixa
2023,6,2023-06-01,Centro-Oeste,MS,Campo Grande,233700,60030,69.77,848.17,17012470.41,13,24.5,Baixa
2023,6,2023-06-01,Sudeste,SP,São Paulo,488839,24946,47.49,1175.39,91648248.81,12,22.6,Baixa
2023,6,2023-06-01,Sudeste,SP,Campinas,59869,44158,84.15,329.04,178390518.37,11,17.5,Alta
2023,6,2023-06-01,Sudeste,SP,Ribeirão Preto,427337,29364,39.67,1146.18,19257288.78,12,25.2,Alta
2023,6,2023-06-01,Sudeste,RJ,Rio de Janeiro,196832,25485,62.35,598.18,117458809.18,8,26.2,Baixa
2023,6,2023-06-01,Sudeste,RJ,Niterói,292415,39268,74.1,436.12,105265688.04,10,25.9,Baixa
2023,6,2023-06-01,Sudeste,RJ,Nova Iguaçu,358508,73505,37.39,785.71,73470404.07,18,27.3,Alta
2023,6,2023-06-01,Sudeste,RJ,Petrópolis,269172,68956,31.48,348.68,129147622.32,6,26.8,Média
2023,6,2023-06-01,Sudeste,MG,Belo Horizonte,217243,59490,57.82,1186.8,135006492.12,9,25.2,Média
2023,6,2023-06-01,Sudeste,MG,Uberlândia,339187,8786,42.37,937.26,43992189.72,9,22.2,Alta
2023,6,2023-06-01,Sudeste,MG,Juiz de Fora,372394,26566,87.75,330.8,180856038.85,5,30.5,Baixa
2023,6,2023-06-01,Sudeste,ES,Vitória,315603,54136,40.69,210.66,122937775.63,6,23.7,Média
2023,6,2023-06-01,Sudeste,ES,Vila Velha,364749,61890,92.26,929.29,40657812.14,10,26.9,Baixa
2023,6,2023-06-01,Sudeste,ES,Serra,344027,76789,38.83,496.57,86195834.32,8,27.7,Baixa
2023,6,2023-06-01,Sul,PR,Curitiba,320174,32456,39.88,1189.0,141250848.14,8,24.7,Alta
2023,6,2023-06-01,Sul,PR,Londrina,167739,7611,75.92,777.13,75155996.38,16,27.4,Média
2023,6,2023-06-01,Sul,SC,Florianópolis,432358,46904,50.28,505.03,145453657.59,9,24.7,Baixa
2023,6,2023-06-01,Sul,SC,Joinville,288046,64402,82.61,1018.99,60595972.12,10,25.8,Média
2023,6,2023-06-01,Sul,RS,Porto Alegre,492461,26385,29.03,1072.63,177768155.61,10,19.6,Média
2023,6,2023-06-01,Sul,RS,Caxias do Sul,275109,20944,81.01,295.63,132627356.83,4,27.6,Baixa
2023,7,2023-07-01,Norte,AM,Manaus,357649,62929,74.93,651.76,95701114.31,11,32.1,Média
2023,7,2023-07-01,Norte,PA,Belém,447876,12886,52.96,783.08,180631886.6,10,20.7,Baixa
2023,7,2023-07-01,Norte,PA,Santarém,484497,74680,32.77,199.04,101013911.63,15,26.8,Alta
2023,7,2023-07-01,Norte,RO,Porto Velho,110346,64143,94.01,1025.51,18406025.47,6,31.1,Média
2023,7,2023-07-01,Norte,TO,Palmas,444016,4175,76.31,836.44,102689853.18,12,24.5,Alta
2023,7,2023-07-01,Nordeste,BA,Salvador,491728,10323,57.24,1065.85,156838469.25,12,22.2,Média
2023,7,2023-07-01,Nordeste,BA,Feira de Santana,140198,68288,50.95,518.0,92181049.43,15,21.2,Baixa
2023,7,2023-07-01,Nordeste,PE,Recife,180397,30410,39.92,602.24,83974453.11,9,26.5,Alta
2023,7,2023-07-01,Nordeste,PE,Jaboatão dos Guararapes,174110,48324,54.27,1061.36,67328702.96,14,26.2,Baixa
2023,7,2023-07-01,Nordeste,CE,Fortaleza,82509,15179,75.96,1149.39,26157547.81,5,19.1,Baixa
2023,7,2023-07-01,Nordeste,CE,Juazeiro do Norte,216051,5829,56.18,460.12,100575562.98,11,25.3,Alta
2023,7,2023-07-01,Nordeste,MA,São Luís,91259,21824,94.26,1129.22,38565336.13,7,29.1,Média
2023,7,2023-07-01,Nordeste,PB,João Pessoa,64274,42143,27.21,640.22,25502093.96,12,14.6,Média
2023,7,2023-07-01,Centro-Oeste,DF,Brasília,453373,68377,60.78,998.44,30380109.87,4,27.9,Média
2023,7,2023-07-01,Centro-Oeste,GO,Goiânia,185963,15596,30.05,655.26,73962651.66,15,24.8,Alta
2023,7,2023-07-01,Centro-Oeste,GO,Aparecida de Goiânia,296096,58702,38.04,153.64,122521970.13,7,17.0,Média
2023,7,2023-07-01,Centro-Oeste,MT,Cuiabá,365260,62310,73.57,429.61,59512463.09,4,23.6,Alta
